Major Code,Major Desc,Count,Year
HCPO,Health Care Profess. Srvcs ONL,0,2017
HDFO,Human Dev. & Family Stud.-ONL,0,2017
HLDR,Hospitality Leadership,0,2017
LSM,Lifestyle Medicine,0,2017
MGTO,Management-ONL,0,2017
MKTO,Marketing-ONL,0,2017
NBHM,Non-Degree Clinical Behvrl Hlt,0,2017
PCHY,PCert-High Risk Youth Studies,0,2017
PCIP,PCert-Instructional Technology,0,2017
PCIT,PCert-Instructional Technology,0,2017
UNTH,Undeclared Theatre-BFA,0,2017
0,Non-Degree Seeking,444,2018
AAS,African American Studies,0,2018
ACC,Accounting,623,2018
AMG,Aviation Management,3,2018
ANT,Anthropology,121,2018
ART,Art,396,2018
ATV,Aviation Technology,5,2018
BHS,Behavioral Science,6,2018
BIO,Biology,1034,2018
CET,Civil Engineering Technology,213,2018
CFP,Certificate-Persnl Fin Planng,1,2018
CHE,Chemistry,161,2018
CHS,Chicano Studies,14,2018
CIN,Computer Information Systems,493,2018
CJC,Criminal Justice & Criminology,928,2018
CSI,Computer Science,12,2018
ECO,Economics,88,2018
EET,Electrical Engineering Tech,188,2018
ENG,English,420,2018
ENG6,Creative Writing,0,2018
ENV,Environmental Science,226,2018
FIN,Finance,410,2018
HCM,Health Care Management,244,2018
HIS,History,304,2018
HMT,"Hospitality, Meeting & Tvl Adm",0,2018
HPS,Human Performance & Sport,191,2018
HSP,Human Services,292,2018
HSW,Human Services,0,2018
IDP,Individualized Degree Program,249,2018
IND,Industrial Design,209,2018
ITS,Industrial & Technical Studies,0,2018
JRN,Journalism,177,2018
LECE,Licensure-Early Childhood Educ,5,2018
LEDS,Licensure-Secondary Education,51,2018
LEED,Licensure-Elementary Education,9,2018
LES,Leisure Studies,0,2018
LK12,Licensure-K-12 Education,18,2018
LSPL,Licensure-Special Education,4,2018
LTIR,Licensure-Teacher in Residence,91,2018
LTLE,Licensure-General Elementary,0,2018
LTLG,Licensure-General Teacher Lic,0,2018
LUS,Land Use,5,2018
MDL,Modern Languages,106,2018
MED,Music Education,120,2018
MET,Mechanical Engineering Tech,369,2018
MGT,Management,807,2018
MKT,Marketing,536,2018
MTH,Mathematics,200,2018
MTR,Meteorology,55,2018
MUS,Music,293,2018
NUR,Nursing,212,2018
PHI,Philosophy,40,2018
PHY,Physics,62,2018
PSC,Political Science,200,2018
PSY,Psychology,904,2018
SOC,Sociology,103,2018
SPA,Spanish,0,2018
SPC,Speech Communication,41,2018
SUM,Surveying & Mapping,0,2018
SWK,Social Work,227,2018
TCM,Technical Communications,117,2018
TIA,Technical & Industrial Admin,0,2018
TLC,Pre-Early Childhood Education,0,2018
TLE,Pre-Elementary Education,0,2018
TLK,Pre-K-12 Education,1,2018
TLP,Pre-Special Education,0,2018
TLS,Pre-Secondary Education,4,2018
UND,Undeclared,853,2018
UNN,Undeclared Nursing Interest,706,2018
CBF,Certificate-French Basic Comp,0,2018
CCS,Certificate-Condtiong Speclist,0,2018
CGP,Certificate-Gerontology-PrfSrv,0,2018
HDV,Human Development,128,2018
SED,Special Education,105,2018
CDA,Certificate-Database Speclist,0,2018
CEE,Certificate-Electric Engg Tech,1,2018
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2018
THE,Theatre,127,2018
CBS,Certificate-Spanish Basic Comp,0,2018
CGIS,Certificate-Geographic Info Sy,2,2018
CHY,Certificate-High Risk Youth,0,2018
CMP,Certificate-Multimedia Prodctn,0,2018
CSKA,Certificate-Family Presrv Svcs,0,2018
CSKE,Certificate-Gay-Lesbian Svcs,0,2018
CGTS,Certificate-Geotechnology Syst,0,2018
CSKF,Certificate-Women's Services,0,2018
ITP,Integrative Therapeutic Pract,15,2018
CNS,Certificate-Network Spec in IS,0,2018
HTE,"Hospitality, Tourism & Events",94,2018
RECR,Recreation Professions,69,2018
CSR2,Certificate-Engr/Constr Surv,0,2018
HND,Human Nutrition-Dietetics,329,2018
ATH,Athletic Training,50,2018
CAC,Certificate-Accounting,0,2018
CCP,Certificate-Career&Prsnl Devlt,0,2018
CPD,Certificate-Public Adminstrtn,0,2018
CWE,Certificate-Tech Writng&Editng,0,2018
SLH,Speech Lang & Hearing Science,109,2018
ACCM,Professional Accountancy,74,2018
CSL,Certificate-SpcLangPathlgyAsst,0,2018
CWD,Certificate-WebDeveloprInfoSys,0,2018
TEDM,Teacher Education-MAT,144,2018
WMS,Women's Studies,12,2018
LIN,Linguistics,48,2018
NACM,Non-Degree Prof Accountancy,11,2018
NTEM,Non-Degree Teacher Education,0,2018
SWKM,Social Work-MSW,385,2018
ARTH,"ArtHistory,Theory&Criticism",24,2018
NSWM,Non-Degree Social Work,1,2018
AAM,Aviation & Aerospace Mgt,100,2018
AFS,Africana Studies,11,2018
ASC,Aviation and Aerospace Science,474,2018
CDES,Communication Design,60,2018
CS,Computer Science,604,2018
UNED,"Education, Undeclared",97,2018
BCHM,Biochemistry,147,2018
ELCE,Early Childhood Education,191,2018
IHC,Integrative Health Care,161,2018
EDU,Elementary Education,326,2018
BRWO,Brewery Operations,53,2018
BRWP,Brew Pub Operations,2,2018
CBRW,Certificate-Brewing Science,0,2018
CEM,Certificate-Events Management,0,2018
CEP,Certificate-Entrepreneurship,1,2018
CEVT,Certificate-Event & Meeting Mg,0,2018
CHDS,Certificate-HealthDataScience,2,2018
CHM,Certificate-Hotel Management,1,2018
CISP,Certificate-Indiv Suprvsd Prac,9,2018
CNPS,Certificate-Nonprofit Studies,0,2018
COMS,Communication Studies,272,2018
CRM,Certificate-Restaurant Mgmt,1,2018
CSS,Certificate-SLHS-Leveling,0,2018
CST,Certificate-Span Transltn Prog,2,2018
CWC,Certificate-Wellness Coaching,2,2018
EDPB,SOE Applicant-Post-bac,10,2018
ENT,Entrepreneurship,202,2018
EVTM,Event & Meeting Management,182,2018
GBS,Global Business Studies,35,2018
GSS,Geospatial Sciences,29,2018
HCIS,Health Care Information System,15,2018
IBM,International Business,100,2018
IDPD,IDP-DIME,0,2018
MTHC,Math Masters Courses,0,2018
PACC,Prep Master Accounting,16,2018
PCEP,PCert-Entrepreneurship,3,2018
PSCL,PCert-Speech-Lang Pathlgy Asst,7,2018
PSWK,Prep Master Social Work,3,2018
PTED,Prep Master Teacher Ed,0,2018
UNSW,Undeclared Social Work,178,2018
AMS,Advncd Manufacturing Sciences,37,2018
ARTE,Art Education,33,2018
ATP,Athletic Training,104,2018
BUSM,Business Administration,62,2018
CASS,Certificate-Autsm&SgnftSupNeed,1,2018
CBPO,Craft Brewing & Pub Operations,14,2018
CPE,Computer Engineering,65,2018
CPM,Construction Project Mngmt,91,2018
CSC,Certificate-Space Commercltzn,0,2018
EVE,Environmental Engineering,46,2018
EXS,Exercise Science,242,2018
FERA,Fire & Emergency Response Adm,77,2018
GEG,Geography,43,2018
GELA,Applied Geology,43,2018
GWS,Gndr Women Sexualities Studies,26,2018
HCMM,Health Administration,67,2018
HCPS,Health Care Professional Srvcs,67,2018
HTL,Hotel Management,74,2018
NBSM,Non-Degree Business Admin,0,2018
PCBR,PCert-Brewing Science,0,2018
PCEE,PCert-Electrical EngineerTech,1,2018
PCEV,PCert-Event & Meeting Mgt,1,2018
PCFP,PCert-Personal Financial Plan,2,2018
PCGI,PCert-Geographic Info Systems,0,2018
PCHD,PCert-Health Data Science,0,2018
PCME,PCert-AddManufacturingEngineer,4,2018
PCNP,PCert-Nonprofit Studies,4,2018
PCOR,PCert-Outdoor Rec Leadership,2,2018
PCSA,PCert-Sales,4,2018
PCSS,PCert-SLHS-Leveling,2,2018
PCTM,PCert-Tourism Management,0,2018
PETE,K-12 Physical Education,58,2018
RST,Restaurant Management,42,2018
SM,Sport Management,136,2018
SSE,Sustainable System Engineering,20,2018
TTM,Travel and Tourism Management,31,2018
BJRN,Broadcast Journalism,29,2018
CWS,Certificate-Water Studies,1,2018
CYB,Cybersecurity,57,2018
DANC,Dance,17,2018
PCAM,PCert-Airport Management,3,2018
PCBA,PCert-BilingualEdSpecAgency,1,2018
PCBO,PCert-Brewery Operations,9,2018
PCCT,PCert-Corporate Travel,2,2018
PCHM,PCert-Hotel Management,2,2018
PCRM,PCert-Restaurant Management,1,2018
PCSC,PCert-Space Commercialization,1,2018
PCST,PCert-Spanish Translation Prog,1,2018
PCTR,PCert-Travel Consultant,1,2018
PUND,Prep External,37,2018
UNDM,Pre-DIME,1,2018
UNID,Undeclared IDP,55,2018
BNK,Banking,0,2018
CAME,Certificate-AdditiveMfgEngneer,0,2018
CBO,Certificate-Brewery Operations,0,2018
CHNS,Certificate-Hmn Nutrition Sci,0,2018
CIM,Computer Info Syst & Mgt Sci,0,2018
CSTM,Certificate-STEMpath Cybrscrty,0,2018
CYBM,Cybersecurity-MS,0,2018
EJMP,Extended Journalism&Media Prod,0,2018
HDFS,Human Dev. and Family Studies,0,2018
HNS,Nutrition Science,0,2018
MPL,Media Production & Leadership,0,2018
NUTM,Human Nutrition & Dietetics-MS,0,2018
PCMM,PCert-Adv Comp Matrls & Mfg,0,2018
PCSM,PCert-Engineering Mfg,0,2018
PCUA,PCert-Urban Agriculture,0,2018
PNUT,Prep Master Hmn Nutr & Dietet,0,2018
PR,Public Relations,0,2018
PSYC,Psychology,0,2018
SLHS,"Speech, Lang, Hearing Sciences",0,2018
STA,Statistical Science,0,2018
SV,Sound and Vision,0,2018
SWKO,Social Work,0,2018
SWMO,Social Work-MSW-ONL,0,2018
TWE,Technical Writing & Editing,0,2018
VP,Video Production,0,2018
AAMO,Aviation & Aerospace Mgt-ONL,0,2018
BHAM,Clinical Behavioral Health,0,2018
BIT,Business Intelligence,0,2018
CLEA,Certificate-CyberLeadership,0,2018
CNDI,Certificate-DieteticInternship,0,2018
CSME,Certificate-Engineering Mfg,0,2018
CTRC,Certificate-Travel Consultant,0,2018
ENGO,English-ONL,0,2018
HCMO,Health Care Management-ONL,0,2018
HCPO,Health Care Profess. Srvcs ONL,0,2018
HDFO,Human Dev. & Family Stud.-ONL,0,2018
HLDR,Hospitality Leadership,0,2018
LSM,Lifestyle Medicine,0,2018
MGTO,Management-ONL,0,2018
MKTO,Marketing-ONL,0,2018
NBHM,Non-Degree Clinical Behvrl Hlt,0,2018
PCHY,PCert-High Risk Youth Studies,0,2018
PCIP,PCert-Instructional Technology,0,2018
PCIT,PCert-Instructional Technology,0,2018
UNTH,Undeclared Theatre-BFA,0,2018
0,Non-Degree Seeking,628,2019
AAS,African American Studies,0,2019
ACC,Accounting,645,2019
AMG,Aviation Management,1,2019
ANT,Anthropology,108,2019
ART,Art,396,2019
ATV,Aviation Technology,2,2019
BHS,Behavioral Science,1,2019
BIO,Biology,1056,2019
CET,Civil Engineering Technology,172,2019
CFP,Certificate-Persnl Fin Planng,0,2019
CHE,Chemistry,128,2019
CHS,Chicano Studies,22,2019
CIN,Computer Information Systems,422,2019
CJC,Criminal Justice & Criminology,967,2019
CSI,Computer Science,2,2019
ECO,Economics,99,2019
EET,Electrical Engineering Tech,176,2019
ENG,English,367,2019
ENG6,Creative Writing,0,2019
ENV,Environmental Science,223,2019
FIN,Finance,398,2019
HCM,Health Care Management,204,2019
HIS,History,330,2019
HMT,"Hospitality, Meeting & Tvl Adm",0,2019
HPS,Human Performance & Sport,89,2019
HSP,Human Services,246,2019
HSW,Human Services,0,2019
IDP,Individualized Degree Program,155,2019
IND,Industrial Design,228,2019
ITS,Industrial & Technical Studies,0,2019
JRN,Journalism,126,2019
LECE,Licensure-Early Childhood Educ,6,2019
LEDS,Licensure-Secondary Education,38,2019
LEED,Licensure-Elementary Education,3,2019
LES,Leisure Studies,0,2019
LK12,Licensure-K-12 Education,20,2019
LSPL,Licensure-Special Education,2,2019
LTIR,Licensure-Teacher in Residence,87,2019
LTLE,Licensure-General Elementary,0,2019
LTLG,Licensure-General Teacher Lic,0,2019
LUS,Land Use,0,2019
MDL,Modern Languages,96,2019
MED,Music Education,89,2019
MET,Mechanical Engineering Tech,411,2019
MGT,Management,751,2019
MKT,Marketing,551,2019
MTH,Mathematics,181,2019
MTR,Meteorology,40,2019
MUS,Music,314,2019
NUR,Nursing,187,2019
PHI,Philosophy,40,2019
PHY,Physics,56,2019
PSC,Political Science,212,2019
PSY,Psychology,548,2019
SOC,Sociology,97,2019
SPA,Spanish,0,2019
SPC,Speech Communication,13,2019
SUM,Surveying & Mapping,0,2019
SWK,Social Work,192,2019
TCM,Technical Communications,64,2019
TIA,Technical & Industrial Admin,0,2019
TLC,Pre-Early Childhood Education,0,2019
TLE,Pre-Elementary Education,1,2019
TLK,Pre-K-12 Education,0,2019
TLP,Pre-Special Education,0,2019
TLS,Pre-Secondary Education,6,2019
UND,Undeclared,705,2019
UNN,Undeclared Nursing Interest,697,2019
CBF,Certificate-French Basic Comp,0,2019
CCS,Certificate-Condtiong Speclist,0,2019
CGP,Certificate-Gerontology-PrfSrv,0,2019
HDV,Human Development,64,2019
SED,Special Education,95,2019
CDA,Certificate-Database Speclist,0,2019
CEE,Certificate-Electric Engg Tech,0,2019
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2019
THE,Theatre,137,2019
CBS,Certificate-Spanish Basic Comp,0,2019
CGIS,Certificate-Geographic Info Sy,0,2019
CHY,Certificate-High Risk Youth,0,2019
CMP,Certificate-Multimedia Prodctn,0,2019
CSKA,Certificate-Family Presrv Svcs,0,2019
CSKE,Certificate-Gay-Lesbian Svcs,0,2019
CGTS,Certificate-Geotechnology Syst,0,2019
CSKF,Certificate-Women's Services,0,2019
ITP,Integrative Therapeutic Pract,3,2019
CNS,Certificate-Network Spec in IS,0,2019
HTE,"Hospitality, Tourism & Events",45,2019
RECR,Recreation Professions,50,2019
CSR2,Certificate-Engr/Constr Surv,0,2019
HND,Human Nutrition-Dietetics,253,2019
ATH,Athletic Training,22,2019
CAC,Certificate-Accounting,0,2019
CCP,Certificate-Career&Prsnl Devlt,0,2019
CPD,Certificate-Public Adminstrtn,0,2019
CWE,Certificate-Tech Writng&Editng,0,2019
SLH,Speech Lang & Hearing Science,85,2019
ACCM,Professional Accountancy,61,2019
CSL,Certificate-SpcLangPathlgyAsst,0,2019
CWD,Certificate-WebDeveloprInfoSys,0,2019
TEDM,Teacher Education-MAT,181,2019
WMS,Women's Studies,9,2019
LIN,Linguistics,47,2019
NACM,Non-Degree Prof Accountancy,5,2019
NTEM,Non-Degree Teacher Education,0,2019
SWKM,Social Work-MSW,280,2019
ARTH,"ArtHistory,Theory&Criticism",32,2019
NSWM,Non-Degree Social Work,5,2019
AAM,Aviation & Aerospace Mgt,95,2019
AFS,Africana Studies,8,2019
ASC,Aviation and Aerospace Science,551,2019
CDES,Communication Design,51,2019
CS,Computer Science,621,2019
UNED,"Education, Undeclared",56,2019
BCHM,Biochemistry,128,2019
ELCE,Early Childhood Education,168,2019
IHC,Integrative Health Care,153,2019
EDU,Elementary Education,346,2019
BRWO,Brewery Operations,60,2019
BRWP,Brew Pub Operations,1,2019
CBRW,Certificate-Brewing Science,0,2019
CEM,Certificate-Events Management,0,2019
CEP,Certificate-Entrepreneurship,0,2019
CEVT,Certificate-Event & Meeting Mg,1,2019
CHDS,Certificate-HealthDataScience,0,2019
CHM,Certificate-Hotel Management,1,2019
CISP,Certificate-Indiv Suprvsd Prac,11,2019
CNPS,Certificate-Nonprofit Studies,1,2019
COMS,Communication Studies,266,2019
CRM,Certificate-Restaurant Mgmt,0,2019
CSS,Certificate-SLHS-Leveling,0,2019
CST,Certificate-Span Transltn Prog,0,2019
CWC,Certificate-Wellness Coaching,0,2019
EDPB,SOE Applicant-Post-bac,6,2019
ENT,Entrepreneurship,249,2019
EVTM,Event & Meeting Management,148,2019
GBS,Global Business Studies,46,2019
GSS,Geospatial Sciences,24,2019
HCIS,Health Care Information System,17,2019
IBM,International Business,123,2019
IDPD,IDP-DIME,0,2019
MTHC,Math Masters Courses,0,2019
PACC,Prep Master Accounting,15,2019
PCEP,PCert-Entrepreneurship,2,2019
PSCL,PCert-Speech-Lang Pathlgy Asst,5,2019
PSWK,Prep Master Social Work,0,2019
PTED,Prep Master Teacher Ed,0,2019
UNSW,Undeclared Social Work,159,2019
AMS,Advncd Manufacturing Sciences,44,2019
ARTE,Art Education,31,2019
ATP,Athletic Training,99,2019
BUSM,Business Administration,77,2019
CASS,Certificate-Autsm&SgnftSupNeed,1,2019
CBPO,Craft Brewing & Pub Operations,16,2019
CPE,Computer Engineering,86,2019
CPM,Construction Project Mngmt,145,2019
CSC,Certificate-Space Commercltzn,0,2019
EVE,Environmental Engineering,68,2019
EXS,Exercise Science,289,2019
FERA,Fire & Emergency Response Adm,97,2019
GEG,Geography,42,2019
GELA,Applied Geology,43,2019
GWS,Gndr Women Sexualities Studies,35,2019
HCMM,Health Administration,72,2019
HCPS,Health Care Professional Srvcs,104,2019
HTL,Hotel Management,69,2019
NBSM,Non-Degree Business Admin,5,2019
PCBR,PCert-Brewing Science,0,2019
PCEE,PCert-Electrical EngineerTech,2,2019
PCEV,PCert-Event & Meeting Mgt,2,2019
PCFP,PCert-Personal Financial Plan,1,2019
PCGI,PCert-Geographic Info Systems,0,2019
PCHD,PCert-Health Data Science,0,2019
PCME,PCert-AddManufacturingEngineer,1,2019
PCNP,PCert-Nonprofit Studies,0,2019
PCOR,PCert-Outdoor Rec Leadership,2,2019
PCSA,PCert-Sales,1,2019
PCSS,PCert-SLHS-Leveling,3,2019
PCTM,PCert-Tourism Management,0,2019
PETE,K-12 Physical Education,59,2019
RST,Restaurant Management,40,2019
SM,Sport Management,190,2019
SSE,Sustainable System Engineering,20,2019
TTM,Travel and Tourism Management,34,2019
BJRN,Broadcast Journalism,46,2019
CWS,Certificate-Water Studies,0,2019
CYB,Cybersecurity,157,2019
DANC,Dance,28,2019
PCAM,PCert-Airport Management,1,2019
PCBA,PCert-BilingualEdSpecAgency,1,2019
PCBO,PCert-Brewery Operations,9,2019
PCCT,PCert-Corporate Travel,0,2019
PCHM,PCert-Hotel Management,1,2019
PCRM,PCert-Restaurant Management,0,2019
PCSC,PCert-Space Commercialization,2,2019
PCST,PCert-Spanish Translation Prog,3,2019
PCTR,PCert-Travel Consultant,2,2019
PUND,Prep External,41,2019
UNDM,Pre-DIME,5,2019
UNID,Undeclared IDP,98,2019
BNK,Banking,5,2019
CAME,Certificate-AdditiveMfgEngneer,2,2019
CBO,Certificate-Brewery Operations,1,2019
CHNS,Certificate-Hmn Nutrition Sci,1,2019
CIM,Computer Info Syst & Mgt Sci,1,2019
CSTM,Certificate-STEMpath Cybrscrty,11,2019
CYBM,Cybersecurity-MS,15,2019
EJMP,Extended Journalism&Media Prod,6,2019
HDFS,Human Dev. and Family Studies,55,2019
HNS,Nutrition Science,2,2019
MPL,Media Production & Leadership,13,2019
NUTM,Human Nutrition & Dietetics-MS,30,2019
PCMM,PCert-Adv Comp Matrls & Mfg,3,2019
PCSM,PCert-Engineering Mfg,1,2019
PCUA,PCert-Urban Agriculture,1,2019
PNUT,Prep Master Hmn Nutr & Dietet,1,2019
PR,Public Relations,15,2019
PSYC,Psychology,409,2019
SLHS,"Speech, Lang, Hearing Sciences",20,2019
STA,Statistical Science,5,2019
SV,Sound and Vision,1,2019
SWKO,Social Work,73,2019
SWMO,Social Work-MSW-ONL,131,2019
TWE,Technical Writing & Editing,6,2019
VP,Video Production,31,2019
AAMO,Aviation & Aerospace Mgt-ONL,0,2019
BHAM,Clinical Behavioral Health,0,2019
BIT,Business Intelligence,0,2019
CLEA,Certificate-CyberLeadership,0,2019
CNDI,Certificate-DieteticInternship,0,2019
CSME,Certificate-Engineering Mfg,0,2019
CTRC,Certificate-Travel Consultant,0,2019
ENGO,English-ONL,0,2019
HCMO,Health Care Management-ONL,0,2019
HCPO,Health Care Profess. Srvcs ONL,0,2019
HDFO,Human Dev. & Family Stud.-ONL,0,2019
HLDR,Hospitality Leadership,0,2019
LSM,Lifestyle Medicine,0,2019
MGTO,Management-ONL,0,2019
MKTO,Marketing-ONL,0,2019
NBHM,Non-Degree Clinical Behvrl Hlt,0,2019
PCHY,PCert-High Risk Youth Studies,0,2019
PCIP,PCert-Instructional Technology,0,2019
PCIT,PCert-Instructional Technology,0,2019
UNTH,Undeclared Theatre-BFA,0,2019
0,Non-Degree Seeking,469,2020
AAS,African American Studies,0,2020
ACC,Accounting,559,2020
AMG,Aviation Management,1,2020
ANT,Anthropology,84,2020
ART,Art,331,2020
ATV,Aviation Technology,1,2020
BHS,Behavioral Science,1,2020
BIO,Biology,979,2020
CET,Civil Engineering Technology,180,2020
CFP,Certificate-Persnl Fin Planng,0,2020
CHE,Chemistry,120,2020
CHS,Chicano Studies,20,2020
CIN,Computer Information Systems,369,2020
CJC,Criminal Justice & Criminology,921,2020
CSI,Computer Science,2,2020
ECO,Economics,98,2020
EET,Electrical Engineering Tech,160,2020
ENG,English,328,2020
ENG6,Creative Writing,0,2020
ENV,Environmental Science,187,2020
FIN,Finance,384,2020
HCM,Health Care Management,183,2020
HIS,History,310,2020
HMT,"Hospitality, Meeting & Tvl Adm",0,2020
HPS,Human Performance & Sport,23,2020
HSP,Human Services,199,2020
HSW,Human Services,0,2020
IDP,Individualized Degree Program,73,2020
IND,Industrial Design,209,2020
ITS,Industrial & Technical Studies,0,2020
JRN,Journalism,115,2020
LECE,Licensure-Early Childhood Educ,8,2020
LEDS,Licensure-Secondary Education,39,2020
LEED,Licensure-Elementary Education,5,2020
LES,Leisure Studies,0,2020
LK12,Licensure-K-12 Education,16,2020
LSPL,Licensure-Special Education,2,2020
LTIR,Licensure-Teacher in Residence,82,2020
LTLE,Licensure-General Elementary,0,2020
LTLG,Licensure-General Teacher Lic,0,2020
LUS,Land Use,0,2020
MDL,Modern Languages,87,2020
MED,Music Education,80,2020
MET,Mechanical Engineering Tech,354,2020
MGT,Management,651,2020
MKT,Marketing,512,2020
MTH,Mathematics,148,2020
MTR,Meteorology,44,2020
MUS,Music,160,2020
NUR,Nursing,179,2020
PHI,Philosophy,36,2020
PHY,Physics,43,2020
PSC,Political Science,221,2020
PSY,Psychology,193,2020
SOC,Sociology,110,2020
SPA,Spanish,0,2020
SPC,Speech Communication,7,2020
SUM,Surveying & Mapping,0,2020
SWK,Social Work,195,2020
TCM,Technical Communications,27,2020
TIA,Technical & Industrial Admin,0,2020
TLC,Pre-Early Childhood Education,0,2020
TLE,Pre-Elementary Education,2,2020
TLK,Pre-K-12 Education,0,2020
TLP,Pre-Special Education,0,2020
TLS,Pre-Secondary Education,7,2020
UND,Undeclared,527,2020
UNN,Undeclared Nursing Interest,777,2020
CBF,Certificate-French Basic Comp,0,2020
CCS,Certificate-Condtiong Speclist,0,2020
CGP,Certificate-Gerontology-PrfSrv,0,2020
HDV,Human Development,20,2020
SED,Special Education,101,2020
CDA,Certificate-Database Speclist,0,2020
CEE,Certificate-Electric Engg Tech,0,2020
CSKD,Certificate-Chld-Adol Mntl Hlt,0,2020
THE,Theatre,111,2020
CBS,Certificate-Spanish Basic Comp,0,2020
CGIS,Certificate-Geographic Info Sy,0,2020
CHY,Certificate-High Risk Youth,1,2020
CMP,Certificate-Multimedia Prodctn,0,2020
CSKA,Certificate-Family Presrv Svcs,0,2020
CSKE,Certificate-Gay-Lesbian Svcs,0,2020
CGTS,Certificate-Geotechnology Syst,0,2020
CSKF,Certificate-Women's Services,0,2020
ITP,Integrative Therapeutic Pract,0,2020
CNS,Certificate-Network Spec in IS,0,2020
HTE,"Hospitality, Tourism & Events",17,2020
RECR,Recreation Professions,42,2020
CSR2,Certificate-Engr/Constr Surv,0,2020
HND,Human Nutrition-Dietetics,206,2020
ATH,Athletic Training,9,2020
CAC,Certificate-Accounting,0,2020
CCP,Certificate-Career&Prsnl Devlt,0,2020
CPD,Certificate-Public Adminstrtn,0,2020
CWE,Certificate-Tech Writng&Editng,0,2020
SLH,Speech Lang & Hearing Science,47,2020
ACCM,Professional Accountancy,89,2020
CSL,Certificate-SpcLangPathlgyAsst,0,2020
CWD,Certificate-WebDeveloprInfoSys,0,2020
TEDM,Teacher Education-MAT,166,2020
WMS,Women's Studies,5,2020
LIN,Linguistics,52,2020
NACM,Non-Degree Prof Accountancy,8,2020
NTEM,Non-Degree Teacher Education,2,2020
SWKM,Social Work-MSW,308,2020
ARTH,"ArtHistory,Theory&Criticism",24,2020
NSWM,Non-Degree Social Work,16,2020
AAM,Aviation & Aerospace Mgt,68,2020
AFS,Africana Studies,11,2020
ASC,Aviation and Aerospace Science,545,2020
CDES,Communication Design,55,2020
CS,Computer Science,618,2020
UNED,"Education, Undeclared",61,2020
BCHM,Biochemistry,124,2020
ELCE,Early Childhood Education,187,2020
IHC,Integrative Health Care,110,2020
EDU,Elementary Education,331,2020
BRWO,Brewery Operations,53,2020
BRWP,Brew Pub Operations,0,2020
CBRW,Certificate-Brewing Science,0,2020
CEM,Certificate-Events Management,0,2020
CEP,Certificate-Entrepreneurship,0,2020
CEVT,Certificate-Event & Meeting Mg,3,2020
CHDS,Certificate-HealthDataScience,0,2020
CHM,Certificate-Hotel Management,3,2020
CISP,Certificate-Indiv Suprvsd Prac,0,2020
CNPS,Certificate-Nonprofit Studies,0,2020
COMS,Communication Studies,258,2020
CRM,Certificate-Restaurant Mgmt,0,2020
CSS,Certificate-SLHS-Leveling,4,2020
CST,Certificate-Span Transltn Prog,1,2020
CWC,Certificate-Wellness Coaching,0,2020
EDPB,SOE Applicant-Post-bac,3,2020
ENT,Entrepreneurship,225,2020
EVTM,Event & Meeting Management,114,2020
GBS,Global Business Studies,51,2020
GSS,Geospatial Sciences,29,2020
HCIS,Health Care Information System,18,2020
IBM,International Business,123,2020
IDPD,IDP-DIME,0,2020
MTHC,Math Masters Courses,0,2020
PACC,Prep Master Accounting,1,2020
PCEP,PCert-Entrepreneurship,1,2020
PSCL,PCert-Speech-Lang Pathlgy Asst,7,2020
PSWK,Prep Master Social Work,1,2020
PTED,Prep Master Teacher Ed,0,2020
UNSW,Undeclared Social Work,187,2020
AMS,Advncd Manufacturing Sciences,50,2020
ARTE,Art Education,35,2020
ATP,Athletic Training,77,2020
BUSM,Business Administration,93,2020
CASS,Certificate-Autsm&SgnftSupNeed,0,2020
CBPO,Craft Brewing & Pub Operations,16,2020
CPE,Computer Engineering,91,2020
CPM,Construction Project Mngmt,161,2020
CSC,Certificate-Space Commercltzn,0,2020
EVE,Environmental Engineering,81,2020
EXS,Exercise Science,313,2020
FERA,Fire & Emergency Response Adm,96,2020
GEG,Geography,27,2020
GELA,Applied Geology,39,2020
GWS,Gndr Women Sexualities Studies,31,2020
HCMM,Health Administration,77,2020
HCPS,Health Care Professional Srvcs,87,2020
HTL,Hotel Management,57,2020
NBSM,Non-Degree Business Admin,3,2020
PCBR,PCert-Brewing Science,0,2020
PCEE,PCert-Electrical EngineerTech,1,2020
PCEV,PCert-Event & Meeting Mgt,2,2020
PCFP,PCert-Personal Financial Plan,1,2020
PCGI,PCert-Geographic Info Systems,4,2020
PCHD,PCert-Health Data Science,0,2020
PCME,PCert-AddManufacturingEngineer,0,2020
PCNP,PCert-Nonprofit Studies,2,2020
PCOR,PCert-Outdoor Rec Leadership,0,2020
PCSA,PCert-Sales,1,2020
PCSS,PCert-SLHS-Leveling,3,2020
PCTM,PCert-Tourism Management,0,2020
PETE,K-12 Physical Education,50,2020
RST,Restaurant Management,35,2020
SM,Sport Management,194,2020
SSE,Sustainable System Engineering,18,2020
TTM,Travel and Tourism Management,24,2020
BJRN,Broadcast Journalism,62,2020
CWS,Certificate-Water Studies,0,2020
CYB,Cybersecurity,220,2020
DANC,Dance,28,2020
PCAM,PCert-Airport Management,2,2020
PCBA,PCert-BilingualEdSpecAgency,0,2020
PCBO,PCert-Brewery Operations,3,2020
PCCT,PCert-Corporate Travel,0,2020
PCHM,PCert-Hotel Management,0,2020
PCRM,PCert-Restaurant Management,0,2020
